Jurisdiction,Active,Recovered,Deaths,Date,Active and Recovered,Total staff cases as at 13 Sep 2022,Total staff cases as at 20 Sep 2022,Total staff cases as at 21 Sep 2022,Total staff cases as at 28 Sep 2022,Total staff cases as at 05 Oct 2022,Total staff cases as at 12 Oct 2022,Total staff cases as at 19 Oct 2022,Total staff cases as at 26 Oct 2022,Total staff cases as at 02 Nov 2022,Total staff cases as at 09 Nov 2022,Total staff cases as at 16 Nov 2022,Total staff cases as at 23 Nov 2022,Total staff cases as at 30 Nov 2022
Australia,,,2220.0,2022-05-04,34032.0,,,,,,,,,,,,,
ACT,,,19.0,2022-05-04,327.0,,,,,,,,,,,,,
NSW,,,727.0,2022-05-04,12509.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-04,101.0,,,,,,,,,,,,,
QLD,,,271.0,2022-05-04,5728.0,,,,,,,,,,,,,
SA,,,140.0,2022-05-04,2785.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-04,673.0,,,,,,,,,,,,,
VIC,,,980.0,2022-05-04,10054.0,,,,,,,,,,,,,
WA,,,62.0,2022-05-04,1855.0,,,,,,,,,,,,,
Australia,,,2241.0,2022-05-05,34462.0,,,,,,,,,,,,,
ACT,,,19.0,2022-05-05,336.0,,,,,,,,,,,,,
NSW,,,733.0,2022-05-05,12635.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-05,103.0,,,,,,,,,,,,,
QLD,,,276.0,2022-05-05,5796.0,,,,,,,,,,,,,
SA,,,145.0,2022-05-05,2853.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-05,676.0,,,,,,,,,,,,,
VIC,,,982.0,2022-05-05,10191.0,,,,,,,,,,,,,
WA,,,65.0,2022-05-05,1872.0,,,,,,,,,,,,,
Australia,,,2270.0,2022-05-06,34844.0,,,,,,,,,,,,,
ACT,,,19.0,2022-05-06,340.0,,,,,,,,,,,,,
NSW,,,736.0,2022-05-06,12717.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-06,103.0,,,,,,,,,,,,,
QLD,,,276.0,2022-05-06,5905.0,,,,,,,,,,,,,
SA,,,148.0,2022-05-06,2890.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-06,700.0,,,,,,,,,,,,,
VIC,,,985.0,2022-05-06,10317.0,,,,,,,,,,,,,
WA,,,85.0,2022-05-06,1872.0,,,,,,,,,,,,,
Australia,,,2270.0,2022-05-07,34844.0,,,,,,,,,,,,,
ACT,,,19.0,2022-05-07,340.0,,,,,,,,,,,,,
NSW,,,736.0,2022-05-07,12717.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-07,103.0,,,,,,,,,,,,,
QLD,,,276.0,2022-05-07,5905.0,,,,,,,,,,,,,
SA,,,148.0,2022-05-07,2890.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-07,700.0,,,,,,,,,,,,,
VIC,,,985.0,2022-05-07,10317.0,,,,,,,,,,,,,
WA,,,85.0,2022-05-07,1872.0,,,,,,,,,,,,,
Australia,,,2270.0,2022-05-08,34844.0,,,,,,,,,,,,,
ACT,,,19.0,2022-05-08,340.0,,,,,,,,,,,,,
NSW,,,736.0,2022-05-08,12717.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-08,103.0,,,,,,,,,,,,,
QLD,,,276.0,2022-05-08,5905.0,,,,,,,,,,,,,
SA,,,148.0,2022-05-08,2890.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-08,700.0,,,,,,,,,,,,,
VIC,,,985.0,2022-05-08,10317.0,,,,,,,,,,,,,
WA,,,85.0,2022-05-08,1872.0,,,,,,,,,,,,,
Australia,,,2285.0,2022-05-09,35353.0,,,,,,,,,,,,,
ACT,,,19.0,2022-05-09,347.0,,,,,,,,,,,,,
NSW,,,745.0,2022-05-09,12872.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-09,103.0,,,,,,,,,,,,,
QLD,,,277.0,2022-05-09,5993.0,,,,,,,,,,,,,
SA,,,152.0,2022-05-09,2931.0,,,,,,,,,,,,,
TAS,,,16.0,2022-05-09,729.0,,,,,,,,,,,,,
VIC,,,984.0,2022-05-09,10437.0,,,,,,,,,,,,,
WA,,,86.0,2022-05-09,1941.0,,,,,,,,,,,,,
Australia,,,2284.0,2022-05-10,36153.0,,,,,,,,,,,,,
ACT,,,20.0,2022-05-10,384.0,,,,,,,,,,,,,
NSW,,,750.0,2022-05-10,13104.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-10,103.0,,,,,,,,,,,,,
QLD,,,280.0,2022-05-10,6089.0,,,,,,,,,,,,,
SA,,,153.0,2022-05-10,2984.0,,,,,,,,,,,,,
TAS,,,16.0,2022-05-10,755.0,,,,,,,,,,,,,
VIC,,,986.0,2022-05-10,10715.0,,,,,,,,,,,,,
WA,,,73.0,2022-05-10,2019.0,,,,,,,,,,,,,
Australia,,,2302.0,2022-05-11,36624.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-11,391.0,,,,,,,,,,,,,
NSW,,,754.0,2022-05-11,13208.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-11,105.0,,,,,,,,,,,,,
QLD,,,280.0,2022-05-11,6130.0,,,,,,,,,,,,,
SA,,,159.0,2022-05-11,3066.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-11,764.0,,,,,,,,,,,,,
VIC,,,991.0,2022-05-11,10900.0,,,,,,,,,,,,,
WA,,,76.0,2022-05-11,2060.0,,,,,,,,,,,,,
Australia,,,2316.0,2022-05-12,37087.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-12,391.0,,,,,,,,,,,,,
NSW,,,756.0,2022-05-12,13403.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-12,105.0,,,,,,,,,,,,,
QLD,,,281.0,2022-05-12,6211.0,,,,,,,,,,,,,
SA,,,165.0,2022-05-12,3094.0,,,,,,,,,,,,,
TAS,,,15.0,2022-05-12,770.0,,,,,,,,,,,,,
VIC,,,994.0,2022-05-12,10982.0,,,,,,,,,,,,,
WA,,,78.0,2022-05-12,2131.0,,,,,,,,,,,,,
Australia,,,2335.0,2022-05-13,37445.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-13,395.0,,,,,,,,,,,,,
NSW,,,762.0,2022-05-13,13460.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-13,106.0,,,,,,,,,,,,,
QLD,,,283.0,2022-05-13,6268.0,,,,,,,,,,,,,
SA,,,169.0,2022-05-13,3158.0,,,,,,,,,,,,,
TAS,,,16.0,2022-05-13,782.0,,,,,,,,,,,,,
VIC,,,999.0,2022-05-13,11127.0,,,,,,,,,,,,,
WA,,,79.0,2022-05-13,2149.0,,,,,,,,,,,,,
Australia,,,2335.0,2022-05-14,37445.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-14,395.0,,,,,,,,,,,,,
NSW,,,762.0,2022-05-14,13460.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-14,106.0,,,,,,,,,,,,,
QLD,,,283.0,2022-05-14,6268.0,,,,,,,,,,,,,
SA,,,169.0,2022-05-14,3158.0,,,,,,,,,,,,,
TAS,,,16.0,2022-05-14,782.0,,,,,,,,,,,,,
VIC,,,999.0,2022-05-14,11127.0,,,,,,,,,,,,,
WA,,,79.0,2022-05-14,2149.0,,,,,,,,,,,,,
Australia,,,2335.0,2022-05-15,37445.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-15,395.0,,,,,,,,,,,,,
NSW,,,762.0,2022-05-15,13460.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-15,106.0,,,,,,,,,,,,,
QLD,,,283.0,2022-05-15,6268.0,,,,,,,,,,,,,
SA,,,169.0,2022-05-15,3158.0,,,,,,,,,,,,,
TAS,,,16.0,2022-05-15,782.0,,,,,,,,,,,,,
VIC,,,999.0,2022-05-15,11127.0,,,,,,,,,,,,,
WA,,,79.0,2022-05-15,2149.0,,,,,,,,,,,,,
Australia,,,2361.0,2022-05-16,38275.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-16,409.0,,,,,,,,,,,,,
NSW,,,770.0,2022-05-16,13633.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-16,106.0,,,,,,,,,,,,,
QLD,,,287.0,2022-05-16,6358.0,,,,,,,,,,,,,
SA,,,179.0,2022-05-16,3263.0,,,,,,,,,,,,,
TAS,,,17.0,2022-05-16,831.0,,,,,,,,,,,,,
VIC,,,1000.0,2022-05-16,11385.0,,,,,,,,,,,,,
WA,,,81.0,2022-05-16,2290.0,,,,,,,,,,,,,
Australia,,,2376.0,2022-05-17,38849.0,,,,,,,,,,,,,
ACT,,,21.0,2022-05-17,421.0,,,,,,,,,,,,,
NSW,,,775.0,2022-05-17,13871.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-17,107.0,,,,,,,,,,,,,
QLD,,,288.0,2022-05-17,6438.0,,,,,,,,,,,,,
SA,,,181.0,2022-05-17,3289.0,,,,,,,,,,,,,
TAS,,,19.0,2022-05-17,843.0,,,,,,,,,,,,,
VIC,,,1004.0,2022-05-17,11532.0,,,,,,,,,,,,,
WA,,,82.0,2022-05-17,2348.0,,,,,,,,,,,,,
Australia,,,2390.0,2022-05-18,39438.0,,,,,,,,,,,,,
ACT,,,24.0,2022-05-18,426.0,,,,,,,,,,,,,
NSW,,,779.0,2022-05-18,14089.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-18,107.0,,,,,,,,,,,,,
QLD,,,288.0,2022-05-18,6503.0,,,,,,,,,,,,,
SA,,,183.0,2022-05-18,3337.0,,,,,,,,,,,,,
TAS,,,19.0,2022-05-18,865.0,,,,,,,,,,,,,
VIC,,,1006.0,2022-05-18,11699.0,,,,,,,,,,,,,
WA,,,85.0,2022-05-18,2412.0,,,,,,,,,,,,,
Australia,,,2400.0,2022-05-19,39984.0,,,,,,,,,,,,,
ACT,,,24.0,2022-05-19,432.0,,,,,,,,,,,,,
NSW,,,785.0,2022-05-19,14250.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-19,108.0,,,,,,,,,,,,,
QLD,,,288.0,2022-05-19,6600.0,,,,,,,,,,,,,
SA,,,184.0,2022-05-19,3378.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-19,890.0,,,,,,,,,,,,,
VIC,,,1008.0,2022-05-19,11844.0,,,,,,,,,,,,,
WA,,,85.0,2022-05-19,2482.0,,,,,,,,,,,,,
Australia,,,2415.0,2022-05-20,40560.0,,,,,,,,,,,,,
ACT,,,24.0,2022-05-20,437.0,,,,,,,,,,,,,
NSW,,,790.0,2022-05-20,14364.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-20,110.0,,,,,,,,,,,,,
QLD,,,290.0,2022-05-20,6645.0,,,,,,,,,,,,,
SA,,,186.0,2022-05-20,3409.0,,,,,,,,,,,,,
TAS,,,19.0,2022-05-20,922.0,,,,,,,,,,,,,
VIC,,,1012.0,2022-05-20,12120.0,,,,,,,,,,,,,
WA,,,88.0,2022-05-20,2553.0,,,,,,,,,,,,,
Australia,,,2415.0,2022-05-21,40560.0,,,,,,,,,,,,,
ACT,,,24.0,2022-05-21,437.0,,,,,,,,,,,,,
NSW,,,790.0,2022-05-21,14364.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-21,110.0,,,,,,,,,,,,,
QLD,,,290.0,2022-05-21,6645.0,,,,,,,,,,,,,
SA,,,186.0,2022-05-21,3409.0,,,,,,,,,,,,,
TAS,,,19.0,2022-05-21,922.0,,,,,,,,,,,,,
VIC,,,1012.0,2022-05-21,12120.0,,,,,,,,,,,,,
WA,,,88.0,2022-05-21,2553.0,,,,,,,,,,,,,
Australia,,,2415.0,2022-05-22,40560.0,,,,,,,,,,,,,
ACT,,,24.0,2022-05-22,437.0,,,,,,,,,,,,,
NSW,,,790.0,2022-05-22,14364.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-22,110.0,,,,,,,,,,,,,
QLD,,,290.0,2022-05-22,6645.0,,,,,,,,,,,,,
SA,,,186.0,2022-05-22,3409.0,,,,,,,,,,,,,
TAS,,,19.0,2022-05-22,922.0,,,,,,,,,,,,,
VIC,,,1012.0,2022-05-22,12120.0,,,,,,,,,,,,,
WA,,,88.0,2022-05-22,2553.0,,,,,,,,,,,,,
Australia,,,2434.0,2022-05-23,41229.0,,,,,,,,,,,,,
ACT,,,24.0,2022-05-23,450.0,,,,,,,,,,,,,
NSW,,,798.0,2022-05-23,14503.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-23,110.0,,,,,,,,,,,,,
QLD,,,294.0,2022-05-23,6689.0,,,,,,,,,,,,,
SA,,,187.0,2022-05-23,3452.0,,,,,,,,,,,,,
TAS,,,19.0,2022-05-23,977.0,,,,,,,,,,,,,
VIC,,,1017.0,2022-05-23,12370.0,,,,,,,,,,,,,
WA,,,89.0,2022-05-23,2678.0,,,,,,,,,,,,,
Australia,,,2446.0,2022-05-24,41892.0,,,,,,,,,,,,,
ACT,,,26.0,2022-05-24,472.0,,,,,,,,,,,,,
NSW,,,798.0,2022-05-24,14766.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-24,110.0,,,,,,,,,,,,,
QLD,,,299.0,2022-05-24,6778.0,,,,,,,,,,,,,
SA,,,190.0,2022-05-24,3482.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-24,991.0,,,,,,,,,,,,,
VIC,,,1017.0,2022-05-24,12546.0,,,,,,,,,,,,,
WA,,,90.0,2022-05-24,2747.0,,,,,,,,,,,,,
Australia,,,2463.0,2022-05-25,42425.0,,,,,,,,,,,,,
ACT,,,26.0,2022-05-25,466.0,,,,,,,,,,,,,
NSW,,,802.0,2022-05-25,14886.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-25,110.0,,,,,,,,,,,,,
QLD,,,303.0,2022-05-25,6856.0,,,,,,,,,,,,,
SA,,,192.0,2022-05-25,3518.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-25,1001.0,,,,,,,,,,,,,
VIC,,,1020.0,2022-05-25,12741.0,,,,,,,,,,,,,
WA,,,94.0,2022-05-25,2847.0,,,,,,,,,,,,,
Australia,,,2479.0,2022-05-26,42918.0,,,,,,,,,,,,,
ACT,,,25.0,2022-05-26,483.0,,,,,,,,,,,,,
NSW,,,808.0,2022-05-26,15040.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-26,110.0,,,,,,,,,,,,,
QLD,,,306.0,2022-05-26,6913.0,,,,,,,,,,,,,
SA,,,195.0,2022-05-26,3598.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-26,1010.0,,,,,,,,,,,,,
VIC,,,1022.0,2022-05-26,12868.0,,,,,,,,,,,,,
WA,,,97.0,2022-05-26,2896.0,,,,,,,,,,,,,
Australia,,,2487.0,2022-05-27,43382.0,,,,,,,,,,,,,
ACT,,,25.0,2022-05-27,487.0,,,,,,,,,,,,,
NSW,,,812.0,2022-05-27,15201.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-27,110.0,,,,,,,,,,,,,
QLD,,,308.0,2022-05-27,6984.0,,,,,,,,,,,,,
SA,,,196.0,2022-05-27,3628.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-27,1023.0,,,,,,,,,,,,,
VIC,,,1022.0,2022-05-27,12972.0,,,,,,,,,,,,,
WA,,,98.0,2022-05-27,2977.0,,,,,,,,,,,,,
Australia,,,2487.0,2022-05-28,43382.0,,,,,,,,,,,,,
ACT,,,25.0,2022-05-28,487.0,,,,,,,,,,,,,
NSW,,,812.0,2022-05-28,15201.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-28,110.0,,,,,,,,,,,,,
QLD,,,308.0,2022-05-28,6984.0,,,,,,,,,,,,,
SA,,,196.0,2022-05-28,3628.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-28,1023.0,,,,,,,,,,,,,
VIC,,,1022.0,2022-05-28,12972.0,,,,,,,,,,,,,
WA,,,98.0,2022-05-28,2977.0,,,,,,,,,,,,,
Australia,,,2487.0,2022-05-29,43382.0,,,,,,,,,,,,,
ACT,,,25.0,2022-05-29,487.0,,,,,,,,,,,,,
NSW,,,812.0,2022-05-29,15201.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-29,110.0,,,,,,,,,,,,,
QLD,,,308.0,2022-05-29,6984.0,,,,,,,,,,,,,
SA,,,196.0,2022-05-29,3628.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-29,1023.0,,,,,,,,,,,,,
VIC,,,1022.0,2022-05-29,12972.0,,,,,,,,,,,,,
WA,,,98.0,2022-05-29,2977.0,,,,,,,,,,,,,
Australia,,,2487.0,2022-05-30,43382.0,,,,,,,,,,,,,
ACT,,,25.0,2022-05-30,487.0,,,,,,,,,,,,,
NSW,,,812.0,2022-05-30,15201.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-30,110.0,,,,,,,,,,,,,
QLD,,,308.0,2022-05-30,6984.0,,,,,,,,,,,,,
SA,,,196.0,2022-05-30,3628.0,,,,,,,,,,,,,
TAS,,,20.0,2022-05-30,1023.0,,,,,,,,,,,,,
VIC,,,1022.0,2022-05-30,12972.0,,,,,,,,,,,,,
WA,,,98.0,2022-05-30,2977.0,,,,,,,,,,,,,
Australia,,,2487.0,2022-05-31,44478.0,,,,,,,,,,,,,
ACT,,,25.0,2022-05-31,505.0,,,,,,,,,,,,,
NSW,,,820.0,2022-05-31,15524.0,,,,,,,,,,,,,
NT,,,6.0,2022-05-31,110.0,,,,,,,,,,,,,
QLD,,,316.0,2022-05-31,7162.0,,,,,,,,,,,,,
SA,,,202.0,2022-05-31,3664.0,,,,,,,,,,,,,
TAS,,,22.0,2022-05-31,1009.0,,,,,,,,,,,,,
VIC,,,1029.0,2022-05-31,13342.0,,,,,,,,,,,,,
WA,,,102.0,2022-05-31,3127.0,,,,,,,,,,,,,
Australia,,,2552.0,2022-06-01,45145.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-01,510.0,,,,,,,,,,,,,
NSW,,,827.0,2022-06-01,15690.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-01,110.0,,,,,,,,,,,,,
QLD,,,320.0,2022-06-01,7231.0,,,,,,,,,,,,,
SA,,,207.0,2022-06-01,3743.0,,,,,,,,,,,,,
TAS,,,24.0,2022-06-01,1014.0,,,,,,,,,,,,,
VIC,,,1032.0,2022-06-01,13563.0,,,,,,,,,,,,,
WA,,,106.0,2022-06-01,3284.0,,,,,,,,,,,,,
Australia,,,2558.0,2022-06-02,45683.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-02,525.0,,,,,,,,,,,,,
NSW,,,830.0,2022-06-02,15851.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-02,110.0,,,,,,,,,,,,,
QLD,,,320.0,2022-06-02,7285.0,,,,,,,,,,,,,
SA,,,207.0,2022-06-02,3777.0,,,,,,,,,,,,,
TAS,,,24.0,2022-06-02,1028.0,,,,,,,,,,,,,
VIC,,,1036.0,2022-06-02,13734.0,,,,,,,,,,,,,
WA,,,105.0,2022-06-02,3373.0,,,,,,,,,,,,,
Australia,,,2560.0,2022-06-03,46114.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-03,532.0,,,,,,,,,,,,,
NSW,,,833.0,2022-06-03,15946.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-03,110.0,,,,,,,,,,,,,
QLD,,,320.0,2022-06-03,7320.0,,,,,,,,,,,,,
SA,,,205.0,2022-06-03,3812.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-03,1033.0,,,,,,,,,,,,,
VIC,,,1037.0,2022-06-03,13856.0,,,,,,,,,,,,,
WA,,,107.0,2022-06-03,3505.0,,,,,,,,,,,,,
Australia,,,2560.0,2022-06-04,46114.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-04,532.0,,,,,,,,,,,,,
NSW,,,833.0,2022-06-04,15946.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-04,110.0,,,,,,,,,,,,,
QLD,,,320.0,2022-06-04,7320.0,,,,,,,,,,,,,
SA,,,205.0,2022-06-04,3812.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-04,1033.0,,,,,,,,,,,,,
VIC,,,1037.0,2022-06-04,13856.0,,,,,,,,,,,,,
WA,,,107.0,2022-06-04,3505.0,,,,,,,,,,,,,
Australia,,,2560.0,2022-06-05,46114.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-05,532.0,,,,,,,,,,,,,
NSW,,,833.0,2022-06-05,15946.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-05,110.0,,,,,,,,,,,,,
QLD,,,320.0,2022-06-05,7320.0,,,,,,,,,,,,,
SA,,,205.0,2022-06-05,3812.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-05,1033.0,,,,,,,,,,,,,
VIC,,,1037.0,2022-06-05,13856.0,,,,,,,,,,,,,
WA,,,107.0,2022-06-05,3505.0,,,,,,,,,,,,,
Australia,,,2589.0,2022-06-06,46728.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-06,556.0,,,,,,,,,,,,,
NSW,,,842.0,2022-06-06,16024.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-06,118.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-06,7393.0,,,,,,,,,,,,,
SA,,,205.0,2022-06-06,3862.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-06,1063.0,,,,,,,,,,,,,
VIC,,,1043.0,2022-06-06,14083.0,,,,,,,,,,,,,
WA,,,114.0,2022-06-06,3629.0,,,,,,,,,,,,,
Australia,,,2613.0,2022-06-07,47448.0,,,,,,,,,,,,,
ACT,,,30.0,2022-06-07,572.0,,,,,,,,,,,,,
NSW,,,850.0,2022-06-07,16304.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-07,120.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-07,7433.0,,,,,,,,,,,,,
SA,,,208.0,2022-06-07,3917.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-07,1081.0,,,,,,,,,,,,,
VIC,,,1045.0,2022-06-07,14236.0,,,,,,,,,,,,,
WA,,,125.0,2022-06-07,3785.0,,,,,,,,,,,,,
Australia,,,2635.0,2022-06-08,47790.0,,,,,,,,,,,,,
ACT,,,33.0,2022-06-08,590.0,,,,,,,,,,,,,
NSW,,,857.0,2022-06-08,16440.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-08,96.0,,,,,,,,,,,,,
QLD,,,328.0,2022-06-08,7442.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-08,3890.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-08,1105.0,,,,,,,,,,,,,
VIC,,,1053.0,2022-06-08,14415.0,,,,,,,,,,,,,
WA,,,127.0,2022-06-08,3812.0,,,,,,,,,,,,,
Australia,,,2660.0,2022-06-09,48361.0,,,,,,,,,,,,,
ACT,,,33.0,2022-06-09,598.0,,,,,,,,,,,,,
NSW,,,865.0,2022-06-09,16593.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-09,101.0,,,,,,,,,,,,,
QLD,,,328.0,2022-06-09,7499.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-09,3926.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-09,1122.0,,,,,,,,,,,,,
VIC,,,1060.0,2022-06-09,14631.0,,,,,,,,,,,,,
WA,,,137.0,2022-06-09,3891.0,,,,,,,,,,,,,
Australia,,,2670.0,2022-06-10,48775.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-10,602.0,,,,,,,,,,,,,
NSW,,,869.0,2022-06-10,16729.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-10,102.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-10,7564.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-10,3952.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-10,1126.0,,,,,,,,,,,,,
VIC,,,1062.0,2022-06-10,14762.0,,,,,,,,,,,,,
WA,,,141.0,2022-06-10,3938.0,,,,,,,,,,,,,
Australia,,,2670.0,2022-06-11,48775.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-11,602.0,,,,,,,,,,,,,
NSW,,,869.0,2022-06-11,16729.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-11,102.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-11,7564.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-11,3952.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-11,1126.0,,,,,,,,,,,,,
VIC,,,1062.0,2022-06-11,14762.0,,,,,,,,,,,,,
WA,,,141.0,2022-06-11,3938.0,,,,,,,,,,,,,
Australia,,,2670.0,2022-06-12,48775.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-12,602.0,,,,,,,,,,,,,
NSW,,,869.0,2022-06-12,16729.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-12,102.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-12,7564.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-12,3952.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-12,1126.0,,,,,,,,,,,,,
VIC,,,1062.0,2022-06-12,14762.0,,,,,,,,,,,,,
WA,,,141.0,2022-06-12,3938.0,,,,,,,,,,,,,
Australia,,,2670.0,2022-06-13,48775.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-13,602.0,,,,,,,,,,,,,
NSW,,,869.0,2022-06-13,16729.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-13,102.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-13,7564.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-13,3952.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-13,1126.0,,,,,,,,,,,,,
VIC,,,1062.0,2022-06-13,14762.0,,,,,,,,,,,,,
WA,,,141.0,2022-06-13,3938.0,,,,,,,,,,,,,
Australia,,,2670.0,2022-06-14,48775.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-14,602.0,,,,,,,,,,,,,
NSW,,,869.0,2022-06-14,16729.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-14,102.0,,,,,,,,,,,,,
QLD,,,327.0,2022-06-14,7564.0,,,,,,,,,,,,,
SA,,,209.0,2022-06-14,3952.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-14,1126.0,,,,,,,,,,,,,
VIC,,,1062.0,2022-06-14,14762.0,,,,,,,,,,,,,
WA,,,141.0,2022-06-14,3938.0,,,,,,,,,,,,,
Australia,,,2724.0,2022-06-15,50190.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-15,624.0,,,,,,,,,,,,,
NSW,,,888.0,2022-06-15,17209.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-15,102.0,,,,,,,,,,,,,
QLD,,,335.0,2022-06-15,7761.0,,,,,,,,,,,,,
SA,,,210.0,2022-06-15,4021.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-15,1168.0,,,,,,,,,,,,,
VIC,,,1077.0,2022-06-15,15142.0,,,,,,,,,,,,,
WA,,,152.0,2022-06-15,4163.0,,,,,,,,,,,,,
Australia,,,2734.0,2022-06-16,50659.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-16,630.0,,,,,,,,,,,,,
NSW,,,894.0,2022-06-16,17372.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-16,102.0,,,,,,,,,,,,,
QLD,,,336.0,2022-06-16,7869.0,,,,,,,,,,,,,
SA,,,212.0,2022-06-16,4062.0,,,,,,,,,,,,,
TAS,,,23.0,2022-06-16,1179.0,,,,,,,,,,,,,
VIC,,,1078.0,2022-06-16,15233.0,,,,,,,,,,,,,
WA,,,151.0,2022-06-16,4212.0,,,,,,,,,,,,,
Australia,,,2749.0,2022-06-17,51149.0,,,,,,,,,,,,,
